Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
ced-10	0.000469936815579525	0.000329846028419678	0.000254363847948649	0.00055019864924339	0.000407556879960565	0.000403457022793816	0.000396071484051825	0.000688685326364679	8.57289775301915e-06	0.000596269050229905	0.00119758111752616	0.000807352361072352	8.57289775301915e-06
ceh-30	9.16928803367109e-07	9.16928803367109e-07	9.16928803367107e-07	9.16928803367107e-07	9.16928803367107e-07	9.16928803367107e-07	3.66771521346843e-06	3.66771521346843e-06	3.66771521346843e-06	3.66771521346843e-06	0.000331011298015526	3.66771521346843e-06	3.66771521346843e-06
cpg-1	0.000360414378799786	0.0002028575901718	0.000412114614589173	0.000220637538108223	0.000399983883975315	0.00012770595306804	0.000554508440026802	0.000171723399479855	0.0008417320499881	4.71506061067342e-05	0.000482185479595932	0.000485528371153625	5.25056013384914e-08
cey-1	4.89511029056363e-05	4.64206245354068e-05	0.000236957355816461	4.39265325365577e-07	0.000118822826869005	4.39265325365577e-07	2.56255437290226e-05	0.000322604859720934	2.56255437290226e-05	2.56255437290226e-05	2.56255437290226e-05	2.56255437290226e-05	2.56255437290226e-05
cey-2	0.000355320874752781	0.000355320874752781	0.000652867150309265	0.000169714129024753	0.000565960110681042	0.000169812400624213	0.000190639912370968	0.000457625529627433	0.000341262658287906	0.000287998772815042	0.000692703557274775	0.000575478157755452	0.000120957384399479
cey-3	6.37790837509774e-05	6.37790837509774e-05	0.000279664550161747	1.73045000418761e-06	0.000158489956321419	1.73397285509711e-06	0.000199267293074667	0.000251779571041331	8.63840232317011e-08	0.000213249441553774	8.63840232317011e-08	0.000148795287386699	8.63840232317011e-08
cey-4	3.35093517579655e-05	0.000266827783792273	0.000253507384959038	6.1029175175415e-05	0.000161237137939753	6.10778129863417e-05	5.39792408114268e-05	5.39792408114268e-05	5.39792408114268e-05	0.000461830651179696	5.39792408114268e-05	0.000368910293132278	5.39792408114268e-05
cgh-1	0.00013208009021627	0.000408562919849923	0.000129451933203313	0.000365909651420264	0.000189670369229452	0.000366054590062269	0.000406838520994433	0.000283920103501296	0.000119671305526375	0.000497344076993144	2.62671057841685e-05	0.000209910255497719	0.000982538515828232
cht-1	4.9933532721485e-06	4.9933532721485e-06	8.19764298605238e-05	1.9973413088594e-05	7.78376749933985e-05	1.9973413088594e-05	4.99335327214851e-06	4.99335327214851e-06	4.99335327214851e-06	4.99335327214851e-06	4.99335327214851e-06	4.99335327214851e-06	4.99335327214851e-06
clc-4	0.000411707186728192	0.000109368007019659	0.00029184336198081	0.000283107197495117	0.000453254218997931	3.9664660650044e-05	0.000401793803012412	1.42367978604322e-05	0.000903018978195929	7.29002907228659e-05	0.000765024561832982	0.000833691723460408	1.42367978604322e-05
clh-1	1.65541938892365e-07	1.65541938892365e-07	6.62167755569459e-07	1.65541938892365e-05	6.62167755569459e-07	6.62167755569459e-07	1.65541938892365e-07	1.65541938892365e-07	1.65541938892365e-07	1.65541938892365e-07	1.65541938892365e-07	1.65541938892365e-07	1.65541938892365e-07
clh-6	1.87586468443358e-07	1.87586468443358e-07	7.50345873773432e-07	1.87586468443358e-05	7.50345873773432e-07	7.50345873773432e-07	1.87586468443358e-07	1.87586468443358e-07	1.87586468443358e-07	1.87586468443358e-07	1.87586468443358e-07	1.87586468443358e-07	1.87586468443358e-07
cpi-2	0.000280391312659567	0.000103403798963241	0.000645686630891161	1.33353152972613e-05	0.000445777144859082	1.33353152972613e-05	1.69292829482044e-06	1.69292829482044e-06	0.000850201196629518	0.000244633287279868	0.000739231565180121	0.000335132882221368	1.69292829482044e-06
cpi-1	0.000925140217557927	0.001128190791733	0.00190359317130328	0.000433871657595725	0.00212054559464828	0.000306256430841708	0.00153782441948019	0.000421559850774615	0.00199912185098191	0.000896682063120674	0.00252327637320729	0.00119910200472777	2.25895630690541e-05
cln-3.1	2.76155711326264e-06	2.76155711326264e-06	4.31953181509512e-06	4.31953181509512e-06	2.94547135263125e-05	2.89083690939611e-05	1.73518064460608e-07	1.73518064460608e-07	1.73518064460608e-07	8.34157701008324e-05	1.73518064460608e-07	1.73518064460608e-07	1.73518064460608e-07
cln-3.3	6.63881051349964e-06	9.8934360777602e-05	3.57034662584754e-06	3.57034662584754e-06	3.57034662584754e-06	8.22896545464234e-05	4.72041608243604e-07	9.59832849088687e-05	4.72041608243604e-07	0.000157818472531615	4.72041608243604e-07	4.72041608243604e-07	4.72041608243604e-07
clp-1	1.4258254192621e-05	1.4258254192621e-05	1.05722358122446e-05	2.24539384992978e-05	3.8665958716622e-05	8.02438778700102e-07	3.35665243041327e-07	5.24233921679508e-05	8.12434934217635e-05	3.35665243041327e-07	3.35665243041327e-07	6.17904511261141e-05	3.35665243041327e-07
clp-4	2.95721626801874e-06	2.95721626801874e-06	2.71676251877314e-05	6.41172967605662e-06	6.62310087601557e-06	1.1828865072075e-05	2.95721626801875e-06	2.95721626801875e-06	2.95721626801875e-06	2.95721626801875e-06	2.95721626801875e-06	2.95721626801875e-06	2.95721626801875e-06
clp-7	2.11745633602448e-06	2.11745633602448e-06	3.47625135559747e-05	8.46982534409794e-06	3.30074539319085e-05	8.46982534409794e-06	2.11745633602449e-06	2.11745633602449e-06	2.11745633602449e-06	2.11745633602449e-06	2.11745633602449e-06	2.11745633602449e-06	2.11745633602449e-06
cls-2	1.46391008706777e-07	1.46391008706777e-07	5.8556403482711e-07	1.46391008706778e-05	5.8556403482711e-07	5.8556403482711e-07	1.46391008706777e-07	1.46391008706777e-07	1.46391008706777e-07	1.46391008706777e-07	1.46391008706777e-07	1.46391008706777e-07	1.46391008706777e-07
clu-1	4.26702873245264e-05	4.26702873245264e-05	3.91566967835612e-05	4.12502659759722e-05	3.58205577028558e-05	5.57083577065271e-05	9.78135667488549e-06	7.04867150094312e-05	9.60002334801259e-05	0.00022566279023791	9.78135667488549e-06	9.78135667488549e-06	9.78135667488549e-06
cmd-1	0.00025052513949469	2.04931104962733e-06	5.1814403301621e-05	5.1814403301621e-05	5.1814403301621e-05	5.1814403301621e-05	3.32546067319593e-05	0.000137681812172213	3.32546067319593e-05	0.000290575897838628	0.00199578435270721	3.32546067319593e-05	3.32546067319593e-05
cnx-1	3.14906842177171e-05	0.000202558963822899	1.33947096530172e-05	0.000279453861763379	3.25841280383967e-07	0.000351201744472702	7.33672907557325e-07	0.000427980244682538	7.33672907557325e-07	0.000436005832479357	7.33672907557325e-07	7.33672907557325e-07	0.000598257150017395
col-8	5.29499393194727e-07	5.29499393194727e-07	2.11799757277891e-06	5.29499393194727e-05	2.11799757277891e-06	2.11799757277891e-06	5.29499393194727e-07	5.29499393194727e-07	5.29499393194727e-07	5.29499393194727e-07	5.29499393194727e-07	5.29499393194727e-07	5.29499393194727e-07
col-19	2.06700366615431e-06	2.06700366615431e-06	8.26801466461723e-06	3.30646890518099e-05	8.26801466461723e-06	3.3079429086322e-05	2.06700366615431e-06	2.06700366615431e-06	2.06700366615431e-06	2.06700366615431e-06	2.06700366615431e-06	2.06700366615431e-06	2.06700366615431e-06
col-20	2.07418076221734e-06	2.07418076221734e-06	8.29672304886937e-06	3.31794969999065e-05	8.29672304886937e-06	3.31942882150939e-05	2.07418076221734e-06	2.07418076221734e-06	2.07418076221734e-06	2.07418076221734e-06	2.07418076221734e-06	2.07418076221734e-06	2.07418076221734e-06
col-73	5.49882258969345e-07	5.49882258969345e-07	5.49882258969346e-05	2.19952903587738e-06	2.19952903587738e-06	2.19952903587738e-06	5.49882258969346e-07	5.49882258969346e-07	5.49882258969346e-07	5.49882258969346e-07	5.49882258969346e-07	5.49882258969346e-07	5.49882258969346e-07
col-80	4.711772950362e-07	4.711772950362e-07	1.8847091801448e-06	1.8847091801448e-06	1.8847091801448e-06	4.711772950362e-05	4.711772950362e-07	4.711772950362e-07	4.711772950362e-07	4.711772950362e-07	4.711772950362e-07	4.711772950362e-07	4.711772950362e-07
col-90	6.62164369813501e-05	6.62164369813501e-05	0.000203684109842945	4.43958568671643e-06	0.000197782989424475	4.43958568671643e-06	0.000169533925280883	2.32333133280016e-05	7.79714642232497e-05	4.57271962299203e-05	5.59750001838231e-05	9.84833194491165e-05	3.74907547737905e-05
col-95	5.65656477789938e-06	5.65656477789938e-06	2.26262591115975e-05	1.28528275989663e-05	1.32708407938491e-05	4.95914496632385e-05	5.65656477789939e-06	5.65656477789939e-06	5.65656477789939e-06	5.65656477789939e-06	5.65656477789939e-06	5.65656477789939e-06	5.65656477789939e-06
col-98	9.92763405382379e-07	9.92763405382379e-07	3.97105362152952e-06	3.97105362152952e-06	9.9276340538238e-05	3.97105362152952e-06	9.92763405382379e-07	9.92763405382379e-07	9.92763405382379e-07	9.92763405382379e-07	9.92763405382379e-07	9.92763405382379e-07	9.92763405382379e-07
col-115	3.80680978577132e-05	9.5170244644283e-06	2.37925611610707e-06	2.37925611610707e-06	2.37925611610707e-06	2.37925611610707e-06	2.37925611610708e-06	2.37925611610708e-06	2.37925611610708e-06	2.37925611610708e-06	2.37925611610708e-06	2.37925611610708e-06	2.37925611610708e-06
col-119	1.22038470217667e-05	1.22038470217667e-05	3.42208851496738e-06	2.71612735719099e-05	2.88525912429705e-06	2.71801679871945e-05	1.22038470217667e-05	1.22038470217667e-05	1.22038470217667e-05	1.22038470217667e-05	1.22038470217667e-05	1.22038470217667e-05	1.22038470217667e-05
col-122	4.48045231736409e-06	4.48045231736409e-06	1.79218092694564e-05	1.79147100135555e-05	1.79218092694564e-05	0.000161317584005552	4.48045231736409e-06	4.48045231736409e-06	4.48045231736409e-06	4.48045231736409e-06	4.48045231736409e-06	4.48045231736409e-06	4.48045231736409e-06
col-124	2.066746802263e-06	2.066746802263e-06	8.26698720905202e-06	3.27261413753896e-05	3.34115320359752e-05	8.26698720905202e-06	2.06674680226301e-06	2.06674680226301e-06	2.06674680226301e-06	2.06674680226301e-06	2.06674680226301e-06	2.06674680226301e-06	2.06674680226301e-06
col-139	0	0	0	0	0	0	0	0	0	0	0	0	0
col-140	1.03334829675372e-06	1.03334829675372e-06	4.13339318701489e-06	0.000103334829675372	4.13339318701489e-06	4.13339318701489e-06	1.03334829675372e-06	1.03334829675372e-06	1.03334829675372e-06	1.03334829675372e-06	1.03334829675372e-06	1.03334829675372e-06	1.03334829675372e-06
col-149	5.20314684130969e-05	5.20314684130969e-05	3.12028357440416e-05	2.89199614066854e-05	8.07400557269765e-05	7.92796395961047e-05	1.66657391567233e-05	4.50554281034476e-05	0.00038383078393637	3.44303545225605e-05	0.000192676709156191	0.000158892373519664	1.66657391567233e-05
col-166	4.96075843458182e-07	4.96075843458182e-07	1.98430337383273e-06	4.96075843458183e-05	1.98430337383273e-06	1.98430337383273e-06	4.96075843458183e-07	4.96075843458183e-07	4.96075843458183e-07	4.96075843458183e-07	4.96075843458183e-07	4.96075843458183e-07	4.96075843458183e-07
col-167	0	0	0	0	0	0	0	0	0	0	0	0	0
col-176	3.74996583500104e-06	3.74996583500104e-06	7.18109026862819e-05	5.89194671514762e-08	5.89194671514762e-08	5.89194671514762e-08	0.000142037462091744	2.86878745866068e-06	2.86878745866068e-06	2.86878745866068e-06	2.86878745866068e-06	0.000102134885028943	2.86878745866068e-06
col-178	0	0	0	0	0	0	0	0	0	0	0	0	0
col-181	0	0	0	0	0	0	0	0	0	0	0	0	0
cpb-3	2.00815603464178e-05	5.02039008660446e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06	1.25509752165111e-06
cpf-1	3.47356284945291e-07	3.47356284945291e-07	1.38942513978117e-06	1.38942513978117e-06	1.38942513978117e-06	3.47356284945292e-05	3.47356284945292e-07	3.47356284945292e-07	3.47356284945292e-07	3.47356284945292e-07	3.47356284945292e-07	3.47356284945292e-07	3.47356284945292e-07
cpl-1	0.000553037882211108	0.000405482860447111	0.000455589764212122	0.000330044262104208	0.000802472847667158	0.000378968140146987	0.000311922851150273	0.000394326970032366	0.000637702472548159	0.000333861998572943	0.00054936349058729	0.000472846715672191	0.000705410080994958
cpn-1	0.000268547959488841	0.000257830319046105	0.000600784598493557	0.000179840754870672	0.000582724971529265	7.99747403466465e-06	0.000426332967443622	0.000293924996362703	0.00077059136485204	0.000259010025807012	1.38272285121997e-05	0.000598950483077083	1.38272285121997e-05
cpn-3	0.00297741311246736	0.000283987861348794	0.00266679565908719	0.000920024480007329	0.00209204055674934	0.000228719369893907	0.00155143505578501	0.000599651488918671	0.00294781211578279	0.000787258346666356	0.00390419812542877	0.00136389274892002	1.86557586204078e-05
cpr-1	0.00325761013278579	0.0015263352388226	0.00238234584808421	0.0022086281954819	0.00261096058069625	0.00205977571436534	0.00248053706396479	0.00188182824378467	0.00305817808245132	0.0016303404559666	0.00251603919134118	0.00290238672306866	0.00190149358130352
cpr-3	0.000507282328313131	0.000344919647339547	0.000362280837628232	0.00046076484300944	0.000467204673298052	0.000403039950439238	0.000659165375090852	0.000570933734463539	0.000282149107890402	0.000599528874326318	2.07159367540271e-05	0.000522703158597189	0.000653676963933192
cpr-4	0.00319044367444341	0.00111799813005249	0.00312658442838683	0.00111505744412572	0.00341484622712545	0.0010301501660952	0.0030027669708128	0.000746022219647052	0.00252664678527506	0.00108085260962502	0.00434655270914721	0.0020127824216468	0.0014958550539909
cpr-5	0.00313532832516476	0.000547501669577183	0.00191274378377239	0.0010977395583696	0.00207471988444316	0.00132272888627726	0.0019390319870305	0.00119694904073572	0.00180006831431385	0.000765581058319929	0.00316426730833251	0.00190438416890688	0.000855903946600001
cpr-6	0.000225516107854879	0.000221457477045659	0.000542154892924966	9.2152965267081e-05	0.000521053314612549	1.67022334599482e-05	9.80709327886214e-05	0.00020749663505115	0.000486317925433729	4.43783804867178e-05	0.000413789953694876	0.000351373141709179	0.000157159292137013
cpz-1	6.79848137533249e-05	6.79848137533249e-05	0.000154224258781812	2.55541042305709e-06	0.000192970571680588	2.57303138356481e-05	0.000306368098827839	2.13531972081588e-06	0.000309128818312091	6.95792422737787e-05	2.13531972081588e-06	0.00034871835018674	2.13531972081588e-06
cpz-2	0.000181305536028407	2.12648196061169e-06	4.38803698329222e-05	5.93067677093623e-05	0.000160946108442618	8.03536969090704e-06	5.56756283406732e-05	5.56756283406732e-05	5.56756283406732e-05	5.56756283406732e-05	5.56756283406732e-05	5.56756283406732e-05	5.56756283406732e-05
crn-6	0.000225021283612676	0.00126097491503947	0.000305006405124128	0.000850514542477868	0.000472021387243584	0.0010671830560358	0.000347464553939048	0.000625756954584578	0.000350108907000009	0.00111406271440503	0.000580581814564533	0.000506082460743363	0.00118696511826844
cars-1	8.59490933662232e-06	8.59490933662232e-06	1.39387388082848e-05	2.7519938460468e-05	4.55743377067348e-05	1.60276397939274e-05	1.14863928077429e-06	6.15699434437876e-05	1.14863928077429e-06	5.35322230858053e-05	1.14863928077429e-06	1.14863928077429e-06	1.14863928077429e-06
crt-1	0.000609446535378881	0.000802176110090834	0.000522642201467011	0.000658052738873479	0.000708573072456831	0.000953971282730296	0.00190493248767739	0.000676712559134258	0.00046814577467495	0.00049890932631533	0.000182493158208258	0.00160963350163346	0.000333883113938365
csn-1	2.90817909568584e-06	2.90817909568584e-06	1.16327163827434e-05	2.54850301279241e-05	6.82343167234655e-06	6.61307788268048e-06	2.90817909568584e-06	2.90817909568584e-06	2.90817909568584e-06	2.90817909568584e-06	2.90817909568584e-06	2.90817909568584e-06	2.90817909568584e-06
csn-2	3.0165419975942e-07	3.0165419975942e-07	1.20661679903768e-06	3.0165419975942e-05	1.20661679903768e-06	1.20661679903768e-06	3.0165419975942e-07	3.0165419975942e-07	3.0165419975942e-07	3.0165419975942e-07	3.0165419975942e-07	3.0165419975942e-07	3.0165419975942e-07
csn-3	1.73741598587991e-06	1.73741598587991e-06	6.94966394351963e-06	1.53269161845583e-05	6.94966394351963e-06	4.3955912816326e-05	1.73741598587991e-06	1.73741598587991e-06	1.73741598587991e-06	1.73741598587991e-06	1.73741598587991e-06	1.73741598587991e-06	1.73741598587991e-06
csn-4	7.24848683887927e-07	7.24848683887927e-07	2.89939473555171e-06	7.24848683887927e-05	2.89939473555171e-06	2.89939473555171e-06	7.24848683887927e-07	7.24848683887927e-07	7.24848683887927e-07	7.24848683887927e-07	7.24848683887927e-07	7.24848683887927e-07	7.24848683887927e-07
csn-5	1.66299218250263e-06	1.66299218250263e-06	2.75815290398756e-05	2.56517164506537e-05	6.65196873001051e-06	6.65196873001051e-06	1.66299218250263e-06	1.66299218250263e-06	1.66299218250263e-06	1.66299218250263e-06	1.66299218250263e-06	1.66299218250263e-06	1.66299218250263e-06
ctl-1	1.23135034841241e-06	1.23135034841241e-06	2.04225406170507e-05	1.89936250580293e-05	4.92540139364963e-06	4.92540139364963e-06	1.23135034841241e-06	1.23135034841241e-06	1.23135034841241e-06	1.23135034841241e-06	1.23135034841241e-06	1.23135034841241e-06	1.23135034841241e-06
ctl-2	1.84474240169704e-05	1.84474240169704e-05	2.34868722177555e-05	7.66308977841437e-06	7.88600092820963e-05	4.69657602613269e-07	1.84474240169704e-05	1.84474240169704e-05	1.84474240169704e-05	1.84474240169704e-05	1.84474240169704e-05	1.84474240169704e-05	1.84474240169704e-05
cts-1	0.000196295007209145	0.000196295007209145	0.000420952139175507	2.00790148812524e-05	0.000470788532464959	8.73549415552203e-05	0.00057210134461974	4.5579692680994e-05	0.000578204907535236	1.98785090159228e-05	0.00130889106751639	0.000527832582921505	4.5579692680994e-05
